"","County","PM10_mean","PM25_mean","NO2_mean","SO2_mean","O3_mean","CO_mean","TeCA","112TCA","DBCP","TDI","2Clacephen","2NP","PNP","CH3CN","Acetophenone","Acrolein","Acrylic_acid","C3H3N","Sb","Benzidine","Benzyl_Cl","Be","biphenyl","DEHP","Bromoform","Cd","CS2","CCl4","CS","Cl","C6H5Cl","chloroform","Chloroprene","Cr","Cresol","Cumene","CN","DBP","Diesel","DMF","Me2_phthalate","Me2SO4","ECH","Etacrylate","EtCl","EDB","EDC","EGLY","EOx","Glycol_ethers","HCB","HCBD","HCCPD","Hexane","N2H2","HCl","Isophorone","Pb","Mn","Hg","MeOH","MIBK","MMA","MeCl","Mehydrazine","MTBE","nitrobenzene","DMA","otoluidine","PAHPOM","PCP","PH3","P","PCBs","ProCl2","ProO","Quinoline","Se","Cl4C2","Toluene","C2HCl3","VyAc","VyCl","11DCE"
"2274","Jefferson",7.5617990244,10.343072151,821.54457664,462.83323828,6954.9091966,1143.4640935,0.0128636208,0.00000031685974,0.0000024085792,0.0001898334,0.00000010782543,0.000000051151231,0.0000334428,0.0000616383,0.0000161943,0.0140911743,0.00000042105231,0.0021870393,0.000009406734,0.000000033502731,0.0000080847384,0.0000376863,0.0000598028,0.5370581581,0.00000060074169,0.0000663472,0.0007667874,0.4969325171,0.0000023408,0.0000082159465,0.0001060976,0.0582816562,0.0000045805026,0.0003066677,0.0008533128,0.0005221193,0.039136997,0.0000219468,0.2924546823,0.0014430333,0.0000048533769,0.00000097050438,0.00000079420769,0.00000039545897,0.0017733949,0.0037627669,0.0093919801,0.0409734461,0.0024673104,0.0101022292,0.00000097881538,0.00000012840539,0.00000010272615,0.0820965761,0.0000014444296,0.6534310128,0.0000498734,0.0009077561,0.0024447499,0.0006506817,0.1153859551,0.1333518961,0.000096417,0.8730623961,0.0000074688129,0.0374836433,0.0000011505923,0.0000548138,0.00000026374328,0.014197636,0.0000023024385,0,0,0.0002485495,0.0050327469,0.0001345854,0.0007152213,0.0002087586,0.0387370957,1.0314946873,0.0680429405,0.0000723268,0.0069566709,0.0000757126
"2275","Juniata",11.487185885,11.521461519,1108.1350176,545.28238889,8005.7652014,1439.1645208,0.0022674981,0.000000097875,0.0000033591415,0.0001257574,0.00000004406496,0.0000000163475,0.000005783,0.000023042,0.0000044761394,0.0158052579,0.0000001126,0.0017204748,0.0000080913386,0.000000027487777,0.0000035326323,0.0000257902,0.0001557647,0.5371662038,0.00000024550478,0.0000381231,0.0002533711,0.4967324258,0.00000031283391,0.0120906338,0.0000350093,0.0550906667,0.0000013516333,0.0001677946,0.000920365,0.0002492899,0.0159180336,0.0000052967257,0.3882217114,0.0002370241,0.0000017600111,0.00000037782473,0.00000025665,0.00000011885833,0.0005791632,0.0004405895,0.0036262425,0.0128085817,0.0030243156,0.007661232,0.0000010060609,0.0000000420325,0.000000033625,0.0487180088,0.000000091240706,0.0335461173,0.0003747146,0.0007283199,0.0009537448,0.0005194731,0.0452683829,0.0404318656,0.0000333566,0.8407925142,0.00000044009217,0.0121640978,0.00000036785,0.0000153575,0.000000028468333,0.0058295857,0.000000854575,0.000000692255,0,0.0001733142,0.00291793,0.0000521122,0.0006070856,0.0000537602,0.0256398369,0.4071365688,0.0813254003,0.0000865767,0.0000126141,0.000023871
"2276","Lackawanna",17.543925642,11.951030746,1504.2148684,551.74027834,8023.0380811,1216.2028936,0.0221494517,0.0001120523,0.0000057323952,0.0001539126,0.000000014507361,0.00000010981667,0.0000704861,0.0001318431,0.0000338518,0.0450595761,0.0000014392374,0.0030374611,0.0001316943,0.000000059990439,0.0000040800003,0.0000382828,0.0004205762,0.5371446838,0.000000080826723,0.0000578626,0.0016345846,0.499202919,0.00000010527832,0.0000334559,0.0001917598,0.0778986388,0.0000102362,0.0005994174,0.0013533421,0.0009787611,0.0575954167,0.0000488129,0.5690411985,0.0032529461,0.0000119342,0.00000059552435,0.0000017040951,0.00000097862873,0.0043368934,0.0083224665,0.015538875,0.1162095206,0.0057733525,0.0162285548,0.00000017499713,0.00000027557827,0.00000022047396,0.2260305536,0.0000010614335,0.0580646131,0.0001174588,0.0034544465,0.0005002339,0.0005407986,0.194331398,0.1697417511,0.0002000246,0.9233162446,0.0000024681459,0.0830035227,0.0000024675503,0.0001166204,0.00000048898876,0.007862926,0.00000039805,0,0.0000000047896885,0.0001476979,0.0100808486,0.0003332667,0.0003538729,0.0001612186,0.1367931459,2.3757891898,0.0999604348,0.0016393383,0.018332781,0.0002161573
"2277","Lancaster",20.340972777,15.341468006,1567.2920084,518.45607392,8722.962519,1152.2498218,0.0228195433,0.0004540536,0.0000045940808,0.0008474115,0.0000015417189,0.00000015931163,0.0000788611,0.001258274,0.0000466155,0.0650465951,0.0002513819,0.0019746019,0.0000943397,0.000000011682253,0.0000244936,0.0000738142,0.0007372817,0.5387355557,0.0000016548959,0.0000986808,0.0023341225,0.4977081538,0.0000132317,0.002398077,0.0005040023,0.1044497486,0.0000139433,0.0013701514,0.0049199242,0.0015893505,0.1005446153,0.0001757594,0.8719180149,0.0038723246,0.0000240819,0.000002735111,0.0000023989003,0.0000013747662,0.0058780724,0.0090866983,0.0165761126,0.398317672,0.007397138,0.0399781699,0.0000014373335,0.0000003889269,0.00000031115502,0.2882060201,0.00000032143792,0.1783758025,0.0034471865,0.0077644058,0.0073015604,0.0005928947,0.5838581621,0.599468413,0.0010709499,1.0539045272,0.0000073586199,0.112566066,0.0000034598449,0.0001555539,0.00000052211712,0.0162093865,0.0000026460915,0.00000015985943,0,0.0002921954,0.0114356407,0.0004211621,0.0003509471,0.0003531194,0.0992303557,3.1961117475,0.1407139679,0.0087535197,0.0197595326,0.0002254359
"2278","Lawrence",27.094558245,11.465512604,1575.1530983,552.5841503,9521.4568584,1230.515834,0.0177995075,0.0000030326246,0.0000017116664,0.0010722654,0.00000040217582,0.0000014954893,0.0000274865,0.0000680422,0.0000209994,0.0284063019,0.0002558626,0.0034624307,0.0000484971,0.0000000098613747,0.0000283282,0.0003728729,0.0000346998,0.5370693372,0.0000022406936,0.0017054016,0.0008083323,0.4968917694,0.0000107713,0.0003980172,0.000132311,0.0654526058,0.0000052444321,0.0022007713,0.0020155451,0.0007163699,0.0435825938,0.0035127717,0.4264071062,0.0016411401,0.0009396426,0.0000029933349,0.00000085902016,0.0001522952,0.0023332639,0.0065813114,0.0120639986,0.0818632509,0.0026094414,0.0150841182,0.00000075976644,0.00000013086274,0.00000010469011,0.1264991414,0.0000219369,0.5722795477,0.0001046857,0.003853902,0.0036269057,0.0008895454,0.169829337,0.1920229011,0.0007491513,0.8549081049,0.0000067400346,0.0535515636,0.0000012161168,0.0000529988,0.00000021523198,0.0084704231,0.0000016385899,0.00000069357154,0,0.0002172124,0.0063280404,0.0001941548,0.0008603361,0.0002811357,0.0495122321,1.2556197132,0.0776929558,0.0000945224,0.0130954046,0.0000781615
"2279","Lebanon",16.869314834,12.324971143,1094.0933125,637.27751269,7940.8325071,1359.7902309,0.0175554099,0.0000013588043,0.0000045638806,0.0021797317,0.00000076929823,0.00000008983069,0.0000421417,0.0001865868,0.0000211692,0.0537049842,0.000017532,0.0019755784,0.0000166744,0.000000020842864,0.0000203399,0.0000879211,0.0009191138,0.5387516208,0.0000014720041,0.0001314077,0.0013844074,0.4970448221,0.0000059359801,0.0007518321,0.0001750146,0.0691717225,0.0000095884253,0.0008888776,0.0038146408,0.0012737925,0.0679064723,0.0000433567,0.7881856095,0.0021519933,0.0000100706,0.0000022231528,0.0000014044448,0.0000010636785,0.0035552623,0.0061488926,0.0130350238,0.2561812058,0.0046393519,0.0336251068,0.0000011015724,0.00000022898655,0.00000018319448,0.1989156095,0.00000027405769,0.141837508,0.0004816984,0.0021642382,0.0020263453,0.0005898437,0.52552126,0.2577926899,0.0003614003,0.8982516676,0.0000080356032,0.0721408779,0.0000020211862,0.0000889331,0.00000029916552,0.0109641815,0.0000020663966,0,0,0.0002631751,0.0091595544,0.0002503521,0.0004360945,0.0003082869,0.0798444191,2.2416694534,0.1255290742,0.0005344951,0.0130291663,0.0001343312
"2280","Lehigh",17.615205794,11.33606388,1353.7000354,582.23432564,8177.001361,1353.1368244,0.0233729736,0.0000010210357,0.0000062958012,0.0036754945,0.0000012174233,0.00000017555619,0.0001025563,0.0003569886,0.0000504512,0.0656768687,0.0000606148,0.0023599583,0.0000483857,0.000000022974505,0.0000107963,0.0000785439,0.0007198232,0.537298257,0.00000051438297,0.0001457095,0.0025854626,0.497314707,0.0232501727,0.0009436079,0.0006843092,0.0979001971,0.0000135156,0.000825124,0.0029356555,0.0013496448,0.0809063903,0.0001534668,1.0042818293,0.0046064444,0.000017532,0.0000013804138,0.0000025637107,0.0008175777,0.0063900783,0.0092435844,0.0165226854,0.2494130359,0.0084690864,0.025186438,0.00000013959706,0.0000004160015,0.00000033279962,0.3383062877,0.0000015753611,0.1179124649,0.0009041025,0.0041431652,0.0009451135,0.0006548176,0.3998459372,0.3752799656,0.0002821859,0.9295521604,0.0000022980479,0.1655987208,0.0000037031065,0.0001702546,0.00000063444806,0.0096302199,0.00000099321732,0.000000019533508,0,0.0001433941,0.0120656805,0.0005076848,0.0003230083,0.0004460746,0.1217130378,2.9845902347,0.1432183229,0.0006689596,0.0214757391,0.000243061
"2281","Luzerne",15.199753862,11.158477727,1030.5961874,569.11562979,7984.7823448,1197.2104982,0.0229451706,0.0000151394,0.0000054513254,0.0001477952,0.000000086949909,0.000000067416456,0.0000582995,0.0001408583,0.0000283209,0.0405449541,0.0000020788107,0.0021347559,0.0002014659,0.000000053231993,0.0000077575978,0.0000432804,0.0007904462,0.5371696088,0.00000048443528,0.0000626208,0.0010101174,0.5011303581,0.00000073890341,0.0001283069,0.0001253456,0.0819796413,0.0000075051003,0.0003969082,0.0014270536,0.0011595498,0.0600864721,0.000040688,0.5346329943,0.0029079928,0.0000277169,0.00000090198008,0.0000010481183,0.00000089798447,0.0036600347,0.0090031722,0.0169167241,0.1494381241,0.0052993926,0.0148130747,0.00000069745566,0.00000016991552,0.00000013592621,0.2004829734,0.00000073551535,0.0845704963,0.0000179834,0.0021115442,0.0005544678,0.0005468396,0.305489983,0.2645393676,0.0001531381,0.9100764007,0.0000024702844,0.0656626879,0.0000015167756,0.0000716226,0.00000033468494,0.0078306287,0.0000015281562,0,0,0.0002113161,0.010535146,0.003328819,0.000433796,0.0002136152,0.0910586525,2.1958945473,0.1065903297,0.0011945869,0.0193182088,0.0001079969
"2282","Lycoming",15.162133114,11.014002036,403.31189188,465.68985431,8295.8220028,1148.2487839,0.0173994226,0.00000056717093,0.0000040879549,0.0022748246,0.0000002060011,0.00000012913148,0.0000404467,0.0001663105,0.0000197706,0.0225985885,0.0000343064,0.0020010371,0.00004185,0.000000073708725,0.0000252132,0.0000404508,0.0003294675,0.537109493,0.0000011477211,0.0000539687,0.0019271839,0.4971664832,0.0000028027475,0.0040697246,0.0002321834,0.0685453399,0.0000104034,0.0014175508,0.0009914483,0.0010660128,0.0474987603,0.0000674995,0.3843125483,0.0020445457,0.0000159981,0.0000035053783,0.0000650491,0.00000077650135,0.0025584405,0.0060282668,0.0123464522,0.1210790042,0.0057227129,0.0105934422,0.00000080090432,0.00000032366782,0.00000025892041,0.1533268585,0.000000086668329,0.072334535,0.000804731,0.0020646341,0.0006817234,0.0005405349,0.5001049705,0.58184819,0.0001980606,0.8639071746,0.0000035227901,0.0918846875,0.0000029054974,0.0001397196,0.00000067677466,0.0066845907,0.0000017891056,0.000001557956,0,0.0002252173,0.0077158622,0.0003765259,0.000747322,0.000192903,0.0631252984,1.5086945548,0.0931572882,0.0001705848,0.0125655726,0.0001891699
"2283","Mc Kean",6.75761898,10.972194839,496.53939227,398.70923823,5606.1122064,879.92597474,0.0127383114,0.0000017470205,0.0000032535313,0.000517287,0.0000000018772105,0.000000021559794,0.000015437,0.0000256741,0.0000074527746,0.0099519025,0.0000069997669,0.0020132595,0.0000249915,0.000000077379349,0.00000070542507,0.0000230042,0.0000263253,0.5371091356,0.000000010458744,0.0000463439,0.0002155881,0.4970211801,0.0000024165951,0.0000576676,0.0003256804,0.0553241506,0.0000076970952,0.0002403215,0.0005388227,0.000307169,0.021213802,0.0000112171,0.1731978698,0.0007816679,0.0000026953583,0.000000076925182,0.0000002193315,0.0000013556426,0.0009765593,0.0034899574,0.0092060657,0.0299721795,0.0022741436,0.0029742743,0.00000048991918,0.000000035534017,0.000000028188375,0.0519855994,0.00000019925965,0.3782037745,0.0009532158,0.0006632576,0.000473681,0.000512199,0.128703585,0.1736983011,0.0000350246,0.8438368235,0.000002183705,0.0142005699,0.00000031648733,0.0000141734,0.000000046604481,0.0094876684,0.0000011225417,0.000002432,0.00000015477613,0.0001870795,0.0050964775,0.00004445,0.0005938427,0.0001165776,0.0376115853,0.9388769465,0.0587078874,0.0000349518,0.0068004429,0.0000220094
"2284","Mercer",13.273329186,11.259709467,1015.0086143,463.49668408,8747.794986,1281.7438278,0.0182153466,0.00000046085254,0.0000019376163,0.0009420403,0.00000006446138,0.00000014172299,0.0000279945,0.0000849091,0.0000140479,0.0249833348,0.0000134515,0.0030971851,0.0000271106,0.000000014922351,0.0000062586489,0.0000621293,0.0000391845,0.5370312877,0.00000035914187,0.0003671331,0.0010386427,0.4969485434,0.0000176911,0.0001767715,0.0001269431,0.063607492,0.0000060191873,0.0006473014,0.0014222055,0.0007048034,0.0406570226,0.0053724608,0.4110195907,0.0026335031,0.0003172705,0.00000075466379,0.0000010718271,0.0000013332669,0.0022287102,0.0067661932,0.0123006773,0.0719194296,0.0026560487,0.0142826352,0.00000070449569,0.00000017366912,0.0000001389395,0.1179421632,0.0000091827753,0.6585783424,0.0001603627,0.0053656639,0.0039953567,0.0005420883,0.3224983717,0.3286990681,0.0004134236,0.8534019205,0.0000012537634,0.0362637931,0.0000015498579,0.0000707142,0.00000030087621,0.0070777357,0.0000016690655,0.0000048491721,0.00000002950819,0.0002126425,0.0064526738,0.0002721788,0.0008134648,0.0000976402,0.0545299391,1.3775812949,0.0890809779,0.0000919832,0.0134631441,0.000098105
"2285","Mifflin",11.064364736,11.368381759,989.1655406,525.047712,8065.880356,1354.6662733,0.014177235,0.00000036136439,0.0000031700392,0.0002663343,0.000000003874319,0.000000041719,0.0000219697,0.0000619574,0.0000105635,0.0179956888,0.0000142677,0.0017783343,0.0000184701,0.000000029811615,0.0000015337477,0.0000363014,0.0001631921,0.5371476932,0.000000021585493,0.0000489204,0.0006254603,0.4969429187,0.00000024286548,0.0018353098,0.0000853289,0.0669531798,0.0000067603889,0.0009566682,0.0009163737,0.0007362506,0.0386607772,0.0000168608,0.4427365233,0.0012207556,0.0000047417758,0.00000037114451,0.00000075307007,0.0000174199,0.0016301907,0.0044175216,0.0105899234,0.0560323291,0.0031526267,0.0081063548,0.00000095038023,0.0000001054425,0.000000084338333,0.0899903353,0.000000096742767,0.1112713571,0.000923595,0.0030865258,0.0168857539,0.0005368291,0.1174845282,0.0736571565,0.0000772225,0.8473141956,0.0000011381479,0.0267069329,0.00000095194547,0.0000433282,0.00000017966917,0.012098031,0.0000019178583,0.0000037414375,0,0.0002371975,0.0065735056,0.0001266631,0.0006157649,0.0001095169,0.0429190487,0.9459953311,0.0823219258,0.000080768,0.0086638149,0.0000605621
"2286","Monroe",15.890532246,10.205075297,962.10729892,458.85498443,6753.382684,1122.6229685,0.0141476943,0.0000024446403,0.0000066086218,0.0011644684,0.000000058596084,0.000000078820324,0.0000282847,0.0001097301,0.0000138592,0.0231656895,0.0000032445872,0.0023316728,0.000030371,0.000000036051895,0.0000058762217,0.0000300423,0.0001815895,0.5371875413,0.00000032646389,0.0000609353,0.0010416006,0.4969314654,0.0022384833,0.0000601164,0.0004693151,0.0588202701,0.0000086444186,0.0000962361,0.0010459415,0.0011382887,0.0364124557,0.0000364797,0.5151223985,0.0010074775,0.000004461087,0.00000071718862,0.0000010829504,0.0000016278586,0.0016180377,0.0040686793,0.0106283104,0.2332200911,0.0049928758,0.0051270147,0.00000083347101,0.0000001752035,0.0000001401727,0.116965445,0.0000021237548,0.0484883079,0.000012207,0.0012201552,0.0007387845,0.0005335449,0.2106958216,0.1751760383,0.0001053164,0.847101271,0.0000023045105,0.0643454863,0.000001567862,0.0000746299,0.00000034331926,0.0076512196,0.0000019056592,0.0000039421848,0.0000000013433695,0.0002282341,0.0083108745,0.0002699409,0.0003064819,0.0001388325,0.0426952093,1.1290384357,0.1215289705,0.0002326377,0.0084134265,0.0001035335
"2287","Montgomery",17.38978601,11.67799907,1557.9539663,561.4847457,9131.3485075,1243.2461592,0.0250901133,0.0048853531,0.0000064336136,0.0003453718,0.00000099795497,0.0000001978736,0.0000773315,0.0055650872,0.0001470827,0.0753432882,0.0003233932,0.0024345303,0.0001463522,0.000000011148431,0.0003390903,0.0000663579,0.0006167981,0.5375217664,0.0000011241291,0.0001215883,0.0024342671,0.4978169434,0.0049511139,0.0023390733,0.0018034084,0.1358158771,0.0000161807,0.0010471002,0.0056374711,0.0080024015,0.0742219402,0.000442437,0.9799103881,0.0041083729,0.0000164678,0.0000021078665,0.0000070887293,0.00262065,0.0064760086,0.0102552456,0.0195115288,0.5004653601,0.0072510794,0.0322104344,0.00000020082864,0.00000040301076,0.00000032241638,0.2734523294,0.0000016834845,0.1208423452,0.0000515469,0.0028639486,0.0011050613,0.0006245232,0.5628161825,0.5893202108,0.0009279675,0.9217214557,0.0000036998825,1.6802148625,0.0000071351479,0.0001542862,0.0000020804645,0.015635046,0.000000082738403,0.0000030872746,0,0.0001362991,0.0134186991,0.0005473481,0.0002494475,0.0003256311,0.1204187041,2.8635096236,0.2911598623,0.0029348098,0.0294783055,0.0002374123
